filename,original filename,districtid,institutionid,gender,age,datestamp,scanid,digit,database name original,database name
e07727.png,02_0002_1_24_1016_0969_58.png,2,2,1,24,1016,969,7,BanglaLekha-Isolated,training-e
e07728.png,02_0002_1_19_1016_1404_51.png,2,2,1,19,1016,1404,0,BanglaLekha-Isolated,training-e
e07729.png,02_0002_1_20_1016_1003_51.png,2,2,1,20,1016,1003,0,BanglaLekha-Isolated,training-e
e07730.png,02_0002_1_19_1016_1660_53.png,2,2,1,19,1016,1660,2,BanglaLekha-Isolated,training-e
e07731.png,02_0002_0_21_1016_0846_51.png,2,2,0,21,1016,846,0,BanglaLekha-Isolated,training-e
e07732.png,02_0002_0_21_1016_0782_56.png,2,2,0,21,1016,782,5,BanglaLekha-Isolated,training-e
e07733.png,02_0002_1_20_1016_0892_58.png,2,2,1,20,1016,892,7,BanglaLekha-Isolated,training-e
e07734.png,01_0001_0_17_0916_0246_53.png,1,1,0,17,916,246,2,BanglaLekha-Isolated,training-e
e07735.png,01_0001_0_17_0916_0266_59.png,1,1,0,17,916,266,8,BanglaLekha-Isolated,training-e
e07736.png,02_0002_0_20_1016_1211_56.png,2,2,0,20,1016,1211,5,BanglaLekha-Isolated,training-e
e07737.png,02_0002_0_19_1016_1223_56.png,2,2,0,19,1016,1223,5,BanglaLekha-Isolated,training-e
e07738.png,02_0002_0_22_1016_1496_51.png,2,2,0,22,1016,1496,0,BanglaLekha-Isolated,training-e
e07739.png,01_0001_0_17_0916_0170_54.png,1,1,0,17,916,170,3,BanglaLekha-Isolated,training-e
e07740.png,01_0001_0_14_0916_0433_52.png,1,1,0,14,916,433,1,BanglaLekha-Isolated,training-e
e07741.png,02_0002_1_20_1016_1095_59.png,2,2,1,20,1016,1095,8,BanglaLekha-Isolated,training-e
e07742.png,02_0002_0_18_1016_0646_59.png,2,2,0,18,1016,646,8,BanglaLekha-Isolated,training-e
e07743.png,02_0002_0_25_1016_1716_53.png,2,2,0,25,1016,1716,2,BanglaLekha-Isolated,training-e
e07744.png,01_0001_1_14_0916_0552_53.png,1,1,1,14,916,552,2,BanglaLekha-Isolated,training-e
e07745.png,01_0001_0_17_0916_0155_55.png,1,1,0,17,916,155,4,BanglaLekha-Isolated,training-e
e07746.png,01_0001_1_16_0916_0215_54.png,1,1,1,16,916,215,3,BanglaLekha-Isolated,training-e
e07747.png,01_0001_1_17_0916_0010_53.png,1,1,1,17,916,10,2,BanglaLekha-Isolated,training-e
e07748.png,02_0002_0_15_1016_1622_51.png,2,2,0,15,1016,1622,0,BanglaLekha-Isolated,training-e
e07749.png,01_0001_1_15_0916_0452_59.png,1,1,1,15,916,452,8,BanglaLekha-Isolated,training-e
e07750.png,01_0001_0_17_0916_0032_52.png,1,1,0,17,916,32,1,BanglaLekha-Isolated,training-e
e07751.png,01_0001_1_17_0916_1866_56.png,1,1,1,17,916,1866,5,BanglaLekha-Isolated,training-e
e07752.png,02_0002_0_20_1016_0668_58.png,2,2,0,20,1016,668,7,BanglaLekha-Isolated,training-e
e07753.png,01_0001_1_16_0916_0535_54.png,1,1,1,16,916,535,3,BanglaLekha-Isolated,training-e
e07754.png,01_0001_1_17_0916_0054_52.png,1,1,1,17,916,54,1,BanglaLekha-Isolated,training-e
e07755.png,01_0001_1_13_0916_1903_53.png,1,1,1,13,916,1903,2,BanglaLekha-Isolated,training-e
e07756.png,02_0002_1_18_1016_0724_52.png,2,2,1,18,1016,724,1,BanglaLekha-Isolated,training-e
e07757.png,01_0001_1_16_0916_0232_57.png,1,1,1,16,916,232,6,BanglaLekha-Isolated,training-e
e07758.png,02_0002_0_17_1016_0872_52.png,2,2,0,17,1016,872,1,BanglaLekha-Isolated,training-e
e07759.png,02_0002_1_20_1016_1328_60.png,2,2,1,20,1016,1328,9,BanglaLekha-Isolated,training-e
e07760.png,02_0002_0_20_1016_1413_60.png,2,2,0,20,1016,1413,9,BanglaLekha-Isolated,training-e
e07761.png,02_0002_0_22_1016_1541_57.png,2,2,0,22,1016,1541,6,BanglaLekha-Isolated,training-e
e07762.png,01_0001_0_15_0916_0113_57.png,1,1,0,15,916,113,6,BanglaLekha-Isolated,training-e
e07763.png,02_0002_1_22_1016_1238_53.png,2,2,1,22,1016,1238,2,BanglaLekha-Isolated,training-e
e07764.png,02_0002_0_19_1016_1226_57.png,2,2,0,19,1016,1226,6,BanglaLekha-Isolated,training-e
e07765.png,02_0002_1_10_1016_1686_56.png,2,2,1,10,1016,1686,5,BanglaLekha-Isolated,training-e
e07766.png,02_0002_0_21_1016_0903_54.png,2,2,0,21,1016,903,3,BanglaLekha-Isolated,training-e
e07767.png,02_0002_0_24_1016_1542_59.png,2,2,0,24,1016,1542,8,BanglaLekha-Isolated,training-e
e07768.png,02_0002_1_19_1016_1258_56.png,2,2,1,19,1016,1258,5,BanglaLekha-Isolated,training-e
e07769.png,02_0002_0_19_1016_1314_56.png,2,2,0,19,1016,1314,5,BanglaLekha-Isolated,training-e
e07770.png,02_0002_1_20_1016_1733_52.png,2,2,1,20,1016,1733,1,BanglaLekha-Isolated,training-e
e07771.png,02_0002_1_21_1016_1552_57.png,2,2,1,21,1016,1552,6,BanglaLekha-Isolated,training-e
e07772.png,01_0001_0_18_0916_0364_51.png,1,1,0,18,916,364,0,BanglaLekha-Isolated,training-e
e07773.png,02_0002_0_21_1016_1710_55.png,2,2,0,21,1016,1710,4,BanglaLekha-Isolated,training-e
e07774.png,02_0002_0_23_1016_0992_60.png,2,2,0,23,1016,992,9,BanglaLekha-Isolated,training-e
e07775.png,02_0002_0_22_1016_1808_57.png,2,2,0,22,1016,1808,6,BanglaLekha-Isolated,training-e
e07776.png,02_0002_0_22_1016_0866_55.png,2,2,0,22,1016,866,4,BanglaLekha-Isolated,training-e
e07777.png,02_0002_0_15_1016_1773_60.png,2,2,0,15,1016,1773,9,BanglaLekha-Isolated,training-e
e07778.png,01_0001_1_15_0916_0086_53.png,1,1,1,15,916,86,2,BanglaLekha-Isolated,training-e
e07779.png,02_0002_1_24_1016_0643_52.png,2,2,1,24,1016,643,1,BanglaLekha-Isolated,training-e
e07780.png,01_0001_1_16_0916_0382_57.png,1,1,1,16,916,382,6,BanglaLekha-Isolated,training-e
e07781.png,01_0001_1_16_0916_0545_54.png,1,1,1,16,916,545,3,BanglaLekha-Isolated,training-e
e07782.png,02_0002_0_19_1016_0818_53.png,2,2,0,19,1016,818,2,BanglaLekha-Isolated,training-e
e07783.png,02_0002_1_22_1016_0950_53.png,2,2,1,22,1016,950,2,BanglaLekha-Isolated,training-e
e07784.png,02_0002_1_20_1016_1089_52.png,2,2,1,20,1016,1089,1,BanglaLekha-Isolated,training-e
e07785.png,02_0002_0_21_1016_1437_55.png,2,2,0,21,1016,1437,4,BanglaLekha-Isolated,training-e
e07786.png,02_0002_1_19_1016_1014_60.png,2,2,1,19,1016,1014,9,BanglaLekha-Isolated,training-e
e07787.png,02_0002_1_22_1016_1455_55.png,2,2,1,22,1016,1455,4,BanglaLekha-Isolated,training-e
e07788.png,02_0002_1_18_1016_0880_55.png,2,2,1,18,1016,880,4,BanglaLekha-Isolated,training-e
e07789.png,01_0001_0_17_0916_0155_52.png,1,1,0,17,916,155,1,BanglaLekha-Isolated,training-e
e07790.png,01_0001_0_17_0916_0162_51.png,1,1,0,17,916,162,0,BanglaLekha-Isolated,training-e
e07791.png,01_0001_1_17_0916_0192_58.png,1,1,1,17,916,192,7,BanglaLekha-Isolated,training-e
e07792.png,02_0002_0_19_1016_1033_56.png,2,2,0,19,1016,1033,5,BanglaLekha-Isolated,training-e
e07793.png,02_0002_1_14_1016_1762_53.png,2,2,1,14,1016,1762,2,BanglaLekha-Isolated,training-e
e07794.png,01_0001_1_17_0916_1976_52.png,1,1,1,17,916,1976,1,BanglaLekha-Isolated,training-e
e07795.png,01_0001_0_17_0916_0026_56.png,1,1,0,17,916,26,5,BanglaLekha-Isolated,training-e
e07796.png,02_0002_0_21_1016_1768_54.png,2,2,0,21,1016,1768,3,BanglaLekha-Isolated,training-e
e07797.png,01_0001_0_15_0916_0438_52.png,1,1,0,15,916,438,1,BanglaLekha-Isolated,training-e
e07798.png,02_0002_0_24_1016_0994_51.png,2,2,0,24,1016,994,0,BanglaLekha-Isolated,training-e
e07799.png,02_0002_0_22_1016_1522_55.png,2,2,0,22,1016,1522,4,BanglaLekha-Isolated,training-e
e07800.png,02_0002_0_20_1016_1286_56.png,2,2,0,20,1016,1286,5,BanglaLekha-Isolated,training-e
e07801.png,01_0001_1_17_0916_0107_55.png,1,1,1,17,916,107,4,BanglaLekha-Isolated,training-e
e07802.png,01_0001_0_16_0916_0135_57.png,1,1,0,16,916,135,6,BanglaLekha-Isolated,training-e
e07803.png,02_0002_0_19_1016_1315_53.png,2,2,0,19,1016,1315,2,BanglaLekha-Isolated,training-e
e07804.png,02_0002_0_21_1016_0808_52.png,2,2,0,21,1016,808,1,BanglaLekha-Isolated,training-e
e07805.png,02_0002_0_21_1016_1511_51.png,2,2,0,21,1016,1511,0,BanglaLekha-Isolated,training-e
e07806.png,02_0002_0_19_1016_0744_60.png,2,2,0,19,1016,744,9,BanglaLekha-Isolated,training-e
e07807.png,02_0002_1_21_1016_1537_57.png,2,2,1,21,1016,1537,6,BanglaLekha-Isolated,training-e
e07808.png,02_0002_0_15_1016_1626_57.png,2,2,0,15,1016,1626,6,BanglaLekha-Isolated,training-e
e07809.png,01_0001_0_16_0916_0566_52.png,1,1,0,16,916,566,1,BanglaLekha-Isolated,training-e
e07810.png,02_0002_0_17_1016_0919_54.png,2,2,0,17,1016,919,3,BanglaLekha-Isolated,training-e
e07811.png,01_0001_0_16_0916_0579_59.png,1,1,0,16,916,579,8,BanglaLekha-Isolated,training-e
e07812.png,01_0001_1_17_0916_0063_56.png,1,1,1,17,916,63,5,BanglaLekha-Isolated,training-e
e07813.png,02_0002_0_23_1016_0805_60.png,2,2,0,23,1016,805,9,BanglaLekha-Isolated,training-e
e07814.png,01_0001_0_15_0916_0429_60.png,1,1,0,15,916,429,9,BanglaLekha-Isolated,training-e
e07815.png,01_0001_1_18_0916_0388_53.png,1,1,1,18,916,388,2,BanglaLekha-Isolated,training-e
e07816.png,02_0002_1_18_1016_1022_59.png,2,2,1,18,1016,1022,8,BanglaLekha-Isolated,training-e
e07817.png,02_0002_1_21_1016_1552_60.png,2,2,1,21,1016,1552,9,BanglaLekha-Isolated,training-e
e07818.png,02_0002_0_23_1016_1815_54.png,2,2,0,23,1016,1815,3,BanglaLekha-Isolated,training-e
e07819.png,02_0002_1_21_1016_1012_56.png,2,2,1,21,1016,1012,5,BanglaLekha-Isolated,training-e
e07820.png,02_0002_1_21_1016_1397_59.png,2,2,1,21,1016,1397,8,BanglaLekha-Isolated,training-e
e07821.png,01_0001_0_17_0916_0577_52.png,1,1,0,17,916,577,1,BanglaLekha-Isolated,training-e
e07822.png,01_0001_1_17_0916_1952_56.png,1,1,1,17,916,1952,5,BanglaLekha-Isolated,training-e
e07823.png,02_0002_1_20_1016_0790_51.png,2,2,1,20,1016,790,0,BanglaLekha-Isolated,training-e
e07824.png,02_0002_0_20_1016_0786_52.png,2,2,0,20,1016,786,1,BanglaLekha-Isolated,training-e
e07825.png,02_0002_1_15_1016_1670_55.png,2,2,1,15,1016,1670,4,BanglaLekha-Isolated,training-e
e07826.png,01_0001_0_17_0916_0300_53.png,1,1,0,17,916,300,2,BanglaLekha-Isolated,training-e
e07827.png,01_0001_0_17_0916_0244_60.png,1,1,0,17,916,244,9,BanglaLekha-Isolated,training-e
e07828.png,01_0001_0_18_0916_1854_51.png,1,1,0,18,916,1854,0,BanglaLekha-Isolated,training-e
e07829.png,02_0002_0_18_1016_1077_51.png,2,2,0,18,1016,1077,0,BanglaLekha-Isolated,training-e
e07830.png,02_0002_1_14_1016_1762_56.png,2,2,1,14,1016,1762,5,BanglaLekha-Isolated,training-e
e07831.png,02_0002_1_18_1016_1434_56.png,2,2,1,18,1016,1434,5,BanglaLekha-Isolated,training-e
e07832.png,01_0001_0_17_0916_0569_55.png,1,1,0,17,916,569,4,BanglaLekha-Isolated,training-e
e07833.png,02_0002_0_21_1016_1616_52.png,2,2,0,21,1016,1616,1,BanglaLekha-Isolated,training-e
e07834.png,01_0001_0_17_0916_0047_57.png,1,1,0,17,916,47,6,BanglaLekha-Isolated,training-e
e07835.png,02_0002_0_19_1016_1491_59.png,2,2,0,19,1016,1491,8,BanglaLekha-Isolated,training-e
e07836.png,01_0001_1_16_0916_0517_56.png,1,1,1,16,916,517,5,BanglaLekha-Isolated,training-e
e07837.png,01_0001_1_17_0916_0284_55.png,1,1,1,17,916,284,4,BanglaLekha-Isolated,training-e
e07838.png,02_0002_0_21_1016_1058_59.png,2,2,0,21,1016,1058,8,BanglaLekha-Isolated,training-e
e07839.png,02_0002_0_18_1016_1276_59.png,2,2,0,18,1016,1276,8,BanglaLekha-Isolated,training-e
e07840.png,01_0001_0_16_0916_0514_52.png,1,1,0,16,916,514,1,BanglaLekha-Isolated,training-e
e07841.png,02_0002_1_19_1016_1159_56.png,2,2,1,19,1016,1159,5,BanglaLekha-Isolated,training-e
e07842.png,02_0002_1_14_1016_1697_55.png,2,2,1,14,1016,1697,4,BanglaLekha-Isolated,training-e
e07843.png,02_0002_1_22_1016_1378_52.png,2,2,1,22,1016,1378,1,BanglaLekha-Isolated,training-e
e07844.png,02_0002_0_21_1016_0838_52.png,2,2,0,21,1016,838,1,BanglaLekha-Isolated,training-e
e07845.png,01_0001_1_17_0916_0563_60.png,1,1,1,17,916,563,9,BanglaLekha-Isolated,training-e
e07846.png,02_0002_1_19_1016_1563_57.png,2,2,1,19,1016,1563,6,BanglaLekha-Isolated,training-e
e07847.png,02_0002_1_21_1016_1397_54.png,2,2,1,21,1016,1397,3,BanglaLekha-Isolated,training-e
e07848.png,01_0001_0_14_0916_1915_56.png,1,1,0,14,916,1915,5,BanglaLekha-Isolated,training-e
e07849.png,01_0001_0_14_0916_0441_56.png,1,1,0,14,916,441,5,BanglaLekha-Isolated,training-e
e07850.png,02_0002_1_22_1016_0636_58.png,2,2,1,22,1016,636,7,BanglaLekha-Isolated,training-e
e07851.png,01_0001_0_17_0916_0368_60.png,1,1,0,17,916,368,9,BanglaLekha-Isolated,training-e
e07852.png,02_0002_0_25_1016_1366_51.png,2,2,0,25,1016,1366,0,BanglaLekha-Isolated,training-e
e07853.png,01_0001_1_16_0916_0325_53.png,1,1,1,16,916,325,2,BanglaLekha-Isolated,training-e
e07854.png,02_0002_0_22_1016_1030_56.png,2,2,0,22,1016,1030,5,BanglaLekha-Isolated,training-e
e07855.png,01_0001_0_16_0916_0027_59.png,1,1,0,16,916,27,8,BanglaLekha-Isolated,training-e
e07856.png,02_0002_0_21_1016_1748_51.png,2,2,0,21,1016,1748,0,BanglaLekha-Isolated,training-e
e07857.png,02_0002_1_20_1016_0815_56.png,2,2,1,20,1016,815,5,BanglaLekha-Isolated,training-e
e07858.png,01_0001_0_17_0916_0462_55.png,1,1,0,17,916,462,4,BanglaLekha-Isolated,training-e
e07859.png,02_0002_0_19_1016_1177_59.png,2,2,0,19,1016,1177,8,BanglaLekha-Isolated,training-e
e07860.png,02_0002_0_21_1016_1288_59.png,2,2,0,21,1016,1288,8,BanglaLekha-Isolated,training-e
e07861.png,02_0002_0_21_1016_1438_51.png,2,2,0,21,1016,1438,0,BanglaLekha-Isolated,training-e
e07862.png,01_0001_0_16_0916_0247_59.png,1,1,0,16,916,247,8,BanglaLekha-Isolated,training-e
e07863.png,02_0002_1_17_1016_0894_60.png,2,2,1,17,1016,894,9,BanglaLekha-Isolated,training-e
e07864.png,01_0001_1_17_0916_0332_57.png,1,1,1,17,916,332,6,BanglaLekha-Isolated,training-e
e07865.png,02_0002_1_22_1016_0887_54.png,2,2,1,22,1016,887,3,BanglaLekha-Isolated,training-e
e07866.png,02_0002_0_19_1016_0819_59.png,2,2,0,19,1016,819,8,BanglaLekha-Isolated,training-e
e07867.png,01_0001_1_16_0916_0621_58.png,1,1,1,16,916,621,7,BanglaLekha-Isolated,training-e
e07868.png,02_0002_0_21_1016_1438_59.png,2,2,0,21,1016,1438,8,BanglaLekha-Isolated,training-e
e07869.png,02_0002_1_19_1016_1159_55.png,2,2,1,19,1016,1159,4,BanglaLekha-Isolated,training-e
e07870.png,02_0002_1_23_1016_1280_51.png,2,2,1,23,1016,1280,0,BanglaLekha-Isolated,training-e
e07871.png,02_0002_1_24_1016_0643_58.png,2,2,1,24,1016,643,7,BanglaLekha-Isolated,training-e
e07872.png,01_0001_1_17_0916_0236_58.png,1,1,1,17,916,236,7,BanglaLekha-Isolated,training-e
e07873.png,02_0002_0_17_1016_0873_60.png,2,2,0,17,1016,873,9,BanglaLekha-Isolated,training-e
e07874.png,02_0002_0_21_1016_0787_60.png,2,2,0,21,1016,787,9,BanglaLekha-Isolated,training-e
e07875.png,01_0001_1_17_0916_0360_56.png,1,1,1,17,916,360,5,BanglaLekha-Isolated,training-e
e07876.png,01_0001_1_16_0916_0554_57.png,1,1,1,16,916,554,6,BanglaLekha-Isolated,training-e
e07877.png,02_0002_0_19_1016_1133_56.png,2,2,0,19,1016,1133,5,BanglaLekha-Isolated,training-e
e07878.png,01_0001_1_16_0916_0517_58.png,1,1,1,16,916,517,7,BanglaLekha-Isolated,training-e
e07879.png,02_0002_0_22_1016_1495_55.png,2,2,0,22,1016,1495,4,BanglaLekha-Isolated,training-e
e07880.png,01_0001_1_17_0916_0117_52.png,1,1,1,17,916,117,1,BanglaLekha-Isolated,training-e
e07881.png,02_0002_1_22_1016_1375_59.png,2,2,1,22,1016,1375,8,BanglaLekha-Isolated,training-e
e07882.png,02_0002_0_19_1016_0832_55.png,2,2,0,19,1016,832,4,BanglaLekha-Isolated,training-e
e07883.png,02_0002_1_21_1016_0709_53.png,2,2,1,21,1016,709,2,BanglaLekha-Isolated,training-e
e07884.png,02_0002_1_22_1016_0886_52.png,2,2,1,22,1016,886,1,BanglaLekha-Isolated,training-e
e07885.png,01_0001_0_15_0916_0113_51.png,1,1,0,15,916,113,0,BanglaLekha-Isolated,training-e
e07886.png,01_0001_0_18_0916_0260_51.png,1,1,0,18,916,260,0,BanglaLekha-Isolated,training-e
e07887.png,02_0002_1_19_1016_0757_55.png,2,2,1,19,1016,757,4,BanglaLekha-Isolated,training-e
e07888.png,02_0002_0_21_1016_1822_58.png,2,2,0,21,1016,1822,7,BanglaLekha-Isolated,training-e
e07889.png,02_0002_0_18_1016_1077_60.png,2,2,0,18,1016,1077,9,BanglaLekha-Isolated,training-e
e07890.png,02_0002_0_19_1016_1182_57.png,2,2,0,19,1016,1182,6,BanglaLekha-Isolated,training-e
e07891.png,02_0002_0_21_1016_1193_60.png,2,2,0,21,1016,1193,9,BanglaLekha-Isolated,training-e
e07892.png,02_0002_0_21_1016_0673_53.png,2,2,0,21,1016,673,2,BanglaLekha-Isolated,training-e
e07893.png,01_0001_0_16_0916_0066_52.png,1,1,0,16,916,66,1,BanglaLekha-Isolated,training-e
e07894.png,01_0001_0_18_0916_0459_56.png,1,1,0,18,916,459,5,BanglaLekha-Isolated,training-e
e07895.png,01_0001_1_11_0916_1927_54.png,1,1,1,11,916,1927,3,BanglaLekha-Isolated,training-e
e07896.png,01_0001_0_15_0916_0584_57.png,1,1,0,15,916,584,6,BanglaLekha-Isolated,training-e
e07897.png,01_0001_1_18_0916_0400_51.png,1,1,1,18,916,400,0,BanglaLekha-Isolated,training-e
e07898.png,01_0001_0_16_0916_0585_51.png,1,1,0,16,916,585,0,BanglaLekha-Isolated,training-e
e07899.png,02_0002_1_20_1016_1662_59.png,2,2,1,20,1016,1662,8,BanglaLekha-Isolated,training-e
e07900.png,02_0002_1_22_1016_1743_55.png,2,2,1,22,1016,1743,4,BanglaLekha-Isolated,training-e
e07901.png,02_0002_1_20_1016_0816_53.png,2,2,1,20,1016,816,2,BanglaLekha-Isolated,training-e
e07902.png,02_0002_0_17_1016_0919_56.png,2,2,0,17,1016,919,5,BanglaLekha-Isolated,training-e
e07903.png,01_0001_1_16_0916_0109_51.png,1,1,1,16,916,109,0,BanglaLekha-Isolated,training-e
e07904.png,02_0002_1_19_1016_0890_55.png,2,2,1,19,1016,890,4,BanglaLekha-Isolated,training-e
e07905.png,02_0002_1_20_1016_1092_57.png,2,2,1,20,1016,1092,6,BanglaLekha-Isolated,training-e
e07906.png,02_0002_1_23_1016_0897_60.png,2,2,1,23,1016,897,9,BanglaLekha-Isolated,training-e
e07907.png,01_0001_0_17_0916_0122_53.png,1,1,0,17,916,122,2,BanglaLekha-Isolated,training-e
e07908.png,02_0002_1_19_1016_0888_52.png,2,2,1,19,1016,888,1,BanglaLekha-Isolated,training-e
e07909.png,02_0002_0_10_1116_1995_52.png,2,2,0,10,1116,1995,1,BanglaLekha-Isolated,training-e
e07910.png,02_0002_0_20_1016_1201_56.png,2,2,0,20,1016,1201,5,BanglaLekha-Isolated,training-e
e07911.png,02_0002_0_21_1016_1608_58.png,2,2,0,21,1016,1608,7,BanglaLekha-Isolated,training-e
e07912.png,02_0002_0_21_1016_0939_54.png,2,2,0,21,1016,939,3,BanglaLekha-Isolated,training-e
e07913.png,02_0002_1_21_1016_1157_57.png,2,2,1,21,1016,1157,6,BanglaLekha-Isolated,training-e
e07914.png,01_0001_1_18_0916_0051_60.png,1,1,1,18,916,51,9,BanglaLekha-Isolated,training-e
e07915.png,01_0001_0_17_0916_0173_55.png,1,1,0,17,916,173,4,BanglaLekha-Isolated,training-e
e07916.png,01_0001_0_15_0916_0211_51.png,1,1,0,15,916,211,0,BanglaLekha-Isolated,training-e
e07917.png,02_0002_1_22_1016_0763_59.png,2,2,1,22,1016,763,8,BanglaLekha-Isolated,training-e
e07918.png,02_0002_0_21_1016_1396_55.png,2,2,0,21,1016,1396,4,BanglaLekha-Isolated,training-e
e07919.png,02_0002_0_21_1016_0853_56.png,2,2,0,21,1016,853,5,BanglaLekha-Isolated,training-e
e07920.png,02_0002_0_24_1016_0655_60.png,2,2,0,24,1016,655,9,BanglaLekha-Isolated,training-e
e07921.png,01_0001_0_17_0916_0578_57.png,1,1,0,17,916,578,6,BanglaLekha-Isolated,training-e
e07922.png,02_0002_1_21_1016_0770_53.png,2,2,1,21,1016,770,2,BanglaLekha-Isolated,training-e
e07923.png,01_0001_0_16_0916_0618_57.png,1,1,0,16,916,618,6,BanglaLekha-Isolated,training-e
e07924.png,01_0001_1_17_0916_0360_55.png,1,1,1,17,916,360,4,BanglaLekha-Isolated,training-e
e07925.png,02_0002_0_19_1016_1206_60.png,2,2,0,19,1016,1206,9,BanglaLekha-Isolated,training-e
e07926.png,01_0001_1_16_0916_1956_55.png,1,1,1,16,916,1956,4,BanglaLekha-Isolated,training-e
e07927.png,02_0002_0_22_1016_0678_54.png,2,2,0,22,1016,678,3,BanglaLekha-Isolated,training-e
e07928.png,01_0001_1_17_0916_0291_60.png,1,1,1,17,916,291,9,BanglaLekha-Isolated,training-e
e07929.png,01_0001_0_13_0916_1931_59.png,1,1,0,13,916,1931,8,BanglaLekha-Isolated,training-e
e07930.png,01_0001_1_17_0916_0073_59.png,1,1,1,17,916,73,8,BanglaLekha-Isolated,training-e
e07931.png,02_0002_0_19_1016_0775_57.png,2,2,0,19,1016,775,6,BanglaLekha-Isolated,training-e
e07932.png,02_0002_0_28_1016_1847_60.png,2,2,0,28,1016,1847,9,BanglaLekha-Isolated,training-e
e07933.png,02_0002_1_20_1016_1096_59.png,2,2,1,20,1016,1096,8,BanglaLekha-Isolated,training-e
e07934.png,01_0001_1_17_0916_1899_54.png,1,1,1,17,916,1899,3,BanglaLekha-Isolated,training-e
e07935.png,01_0001_0_16_0916_0309_51.png,1,1,0,16,916,309,0,BanglaLekha-Isolated,training-e
e07936.png,01_0001_1_17_0916_0394_58.png,1,1,1,17,916,394,7,BanglaLekha-Isolated,training-e
e07937.png,02_0002_1_20_1016_1136_57.png,2,2,1,20,1016,1136,6,BanglaLekha-Isolated,training-e
e07938.png,02_0002_1_19_1016_1160_57.png,2,2,1,19,1016,1160,6,BanglaLekha-Isolated,training-e
e07939.png,02_0002_0_24_1016_1454_53.png,2,2,0,24,1016,1454,2,BanglaLekha-Isolated,training-e
e07940.png,02_0002_0_20_1016_1701_59.png,2,2,0,20,1016,1701,8,BanglaLekha-Isolated,training-e
e07941.png,02_0002_0_20_1016_0785_55.png,2,2,0,20,1016,785,4,BanglaLekha-Isolated,training-e
e07942.png,01_0001_0_16_0916_0580_55.png,1,1,0,16,916,580,4,BanglaLekha-Isolated,training-e
e07943.png,02_0002_0_18_1016_1586_55.png,2,2,0,18,1016,1586,4,BanglaLekha-Isolated,training-e
e07944.png,02_0002_0_25_1016_1715_56.png,2,2,0,25,1016,1715,5,BanglaLekha-Isolated,training-e
e07945.png,02_0002_0_20_1016_1712_59.png,2,2,0,20,1016,1712,8,BanglaLekha-Isolated,training-e
e07946.png,02_0002_0_19_1016_0912_57.png,2,2,0,19,1016,912,6,BanglaLekha-Isolated,training-e
e07947.png,01_0001_0_17_0916_0032_51.png,1,1,0,17,916,32,0,BanglaLekha-Isolated,training-e
e07948.png,01_0001_1_17_0916_1896_55.png,1,1,1,17,916,1896,4,BanglaLekha-Isolated,training-e
e07949.png,02_0002_0_14_1016_1699_59.png,2,2,0,14,1016,1699,8,BanglaLekha-Isolated,training-e
e07950.png,02_0002_1_23_1016_0897_56.png,2,2,1,23,1016,897,5,BanglaLekha-Isolated,training-e
e07951.png,02_0002_0_19_1016_1195_53.png,2,2,0,19,1016,1195,2,BanglaLekha-Isolated,training-e
e07952.png,01_0001_1_12_0916_1937_51.png,1,1,1,12,916,1937,0,BanglaLekha-Isolated,training-e
e07953.png,02_0002_0_19_1016_1411_60.png,2,2,0,19,1016,1411,9,BanglaLekha-Isolated,training-e
e07954.png,02_0002_0_24_1016_1111_53.png,2,2,0,24,1016,1111,2,BanglaLekha-Isolated,training-e
e07955.png,02_0002_0_23_1016_1435_54.png,2,2,0,23,1016,1435,3,BanglaLekha-Isolated,training-e
e07956.png,01_0001_1_16_0916_0345_56.png,1,1,1,16,916,345,5,BanglaLekha-Isolated,training-e
e07957.png,01_0001_0_16_0916_0581_60.png,1,1,0,16,916,581,9,BanglaLekha-Isolated,training-e
e07958.png,02_0002_0_20_1016_1267_58.png,2,2,0,20,1016,1267,7,BanglaLekha-Isolated,training-e
e07959.png,02_0002_1_18_1016_1189_59.png,2,2,1,18,1016,1189,8,BanglaLekha-Isolated,training-e
e07960.png,02_0002_1_19_1016_1001_53.png,2,2,1,19,1016,1001,2,BanglaLekha-Isolated,training-e
e07961.png,02_0002_1_19_1016_0748_57.png,2,2,1,19,1016,748,6,BanglaLekha-Isolated,training-e
e07962.png,02_0002_0_21_1016_0942_58.png,2,2,0,21,1016,942,7,BanglaLekha-Isolated,training-e
e07963.png,02_0002_0_24_1016_1475_54.png,2,2,0,24,1016,1475,3,BanglaLekha-Isolated,training-e
e07964.png,01_0001_0_16_0916_0585_60.png,1,1,0,16,916,585,9,BanglaLekha-Isolated,training-e
e07965.png,02_0002_0_24_1016_1357_56.png,2,2,0,24,1016,1357,5,BanglaLekha-Isolated,training-e
e07966.png,02_0002_0_22_1016_0985_57.png,2,2,0,22,1016,985,6,BanglaLekha-Isolated,training-e
e07967.png,02_0002_0_19_1016_1708_60.png,2,2,0,19,1016,1708,9,BanglaLekha-Isolated,training-e
e07968.png,02_0002_1_19_1016_1563_52.png,2,2,1,19,1016,1563,1,BanglaLekha-Isolated,training-e
e07969.png,01_0001_1_17_0916_0294_53.png,1,1,1,17,916,294,2,BanglaLekha-Isolated,training-e
e07970.png,01_0001_1_16_0916_0492_57.png,1,1,1,16,916,492,6,BanglaLekha-Isolated,training-e
