original filename,scanid,digit,num,database name original,database name,filename
Scan_88_digit_4_num_3.png,88,4,3,DUISRT,training-d,d06687.png
Scan_35_digit_4_num_4.png,35,4,4,DUISRT,training-d,d06688.png
Scan_113_digit_7_num_1.png,113,7,1,DUISRT,training-d,d06689.png
Scan_85_digit_3_num_7.png,85,3,7,DUISRT,training-d,d06690.png
Scan_59_digit_1_num_0.png,59,1,0,DUISRT,training-d,d06691.png
Scan_111_digit_0_num_3.png,111,0,3,DUISRT,training-d,d06692.png
Scan_113_digit_6_num_6.png,113,6,6,DUISRT,training-d,d06693.png
Scan_55_digit_9_num_8.png,55,9,8,DUISRT,training-d,d06694.png
Scan_29_digit_8_num_8.png,29,8,8,DUISRT,training-d,d06695.png
Scan_37_digit_3_num_4.png,37,3,4,DUISRT,training-d,d06696.png
Scan_12_digit_6_num_4.png,12,6,4,DUISRT,training-d,d06697.png
Scan_13_digit_7_num_7.png,13,7,7,DUISRT,training-d,d06698.png
Scan_44_digit_3_num_8.png,44,3,8,DUISRT,training-d,d06699.png
Scan_68_digit_1_num_2.png,68,1,2,DUISRT,training-d,d06700.png
Scan_46_digit_3_num_3.png,46,3,3,DUISRT,training-d,d06701.png
Scan_3_digit_6_num_2.png,3,6,2,DUISRT,training-d,d06702.png
Scan_68_digit_1_num_0.png,68,1,0,DUISRT,training-d,d06703.png
Scan_6_digit_5_num_2.png,6,5,2,DUISRT,training-d,d06704.png
Scan_54_digit_8_num_4.png,54,8,4,DUISRT,training-d,d06705.png
Scan_7_digit_2_num_4.png,7,2,4,DUISRT,training-d,d06706.png
Scan_126_digit_5_num_3.png,126,5,3,DUISRT,training-d,d06707.png
Scan_25_digit_5_num_5.png,25,5,5,DUISRT,training-d,d06708.png
Scan_48_digit_5_num_8.png,48,5,8,DUISRT,training-d,d06709.png
Scan_123_digit_2_num_6.png,123,2,6,DUISRT,training-d,d06710.png
Scan_71_digit_9_num_2.png,71,9,2,DUISRT,training-d,d06711.png
Scan_87_digit_3_num_4.png,87,3,4,DUISRT,training-d,d06712.png
Scan_141_digit_8_num_2.png,141,8,2,DUISRT,training-d,d06713.png
Scan_126_digit_8_num_3.png,126,8,3,DUISRT,training-d,d06714.png
Scan_38_digit_7_num_2.png,38,7,2,DUISRT,training-d,d06715.png
Scan_13_digit_1_num_3.png,13,1,3,DUISRT,training-d,d06716.png
Scan_137_digit_8_num_7.png,137,8,7,DUISRT,training-d,d06717.png
Scan_102_digit_8_num_0.png,102,8,0,DUISRT,training-d,d06718.png
Scan_121_digit_4_num_0.png,121,4,0,DUISRT,training-d,d06719.png
Scan_43_digit_2_num_5.png,43,2,5,DUISRT,training-d,d06720.png
Scan_59_digit_3_num_3.png,59,3,3,DUISRT,training-d,d06721.png
Scan_132_digit_9_num_0.png,132,9,0,DUISRT,training-d,d06722.png
Scan_117_digit_3_num_1.png,117,3,1,DUISRT,training-d,d06723.png
Scan_29_digit_5_num_1.png,29,5,1,DUISRT,training-d,d06724.png
Scan_36_digit_0_num_8.png,36,0,8,DUISRT,training-d,d06725.png
Scan_54_digit_3_num_5.png,54,3,5,DUISRT,training-d,d06726.png
Scan_39_digit_7_num_1.png,39,7,1,DUISRT,training-d,d06727.png
Scan_92_digit_6_num_2.png,92,6,2,DUISRT,training-d,d06728.png
Scan_142_digit_0_num_5.png,142,0,5,DUISRT,training-d,d06729.png
Scan_28_digit_5_num_1.png,28,5,1,DUISRT,training-d,d06730.png
Scan_5_digit_4_num_4.png,5,4,4,DUISRT,training-d,d06731.png
Scan_125_digit_4_num_6.png,125,4,6,DUISRT,training-d,d06732.png
Scan_134_digit_5_num_4.png,134,5,4,DUISRT,training-d,d06733.png
Scan_102_digit_2_num_4.png,102,2,4,DUISRT,training-d,d06734.png
Scan_61_digit_9_num_1.png,61,9,1,DUISRT,training-d,d06735.png
Scan_71_digit_9_num_1.png,71,9,1,DUISRT,training-d,d06736.png
Scan_95_digit_1_num_8.png,95,1,8,DUISRT,training-d,d06737.png
Scan_25_digit_4_num_7.png,25,4,7,DUISRT,training-d,d06738.png
Scan_69_digit_6_num_4.png,69,6,4,DUISRT,training-d,d06739.png
Scan_143_digit_7_num_7.png,143,7,7,DUISRT,training-d,d06740.png
Scan_64_digit_3_num_7.png,64,3,7,DUISRT,training-d,d06741.png
Scan_25_digit_6_num_3.png,25,6,3,DUISRT,training-d,d06742.png
Scan_138_digit_1_num_1.png,138,1,1,DUISRT,training-d,d06743.png
Scan_22_digit_2_num_2.png,22,2,2,DUISRT,training-d,d06744.png
Scan_13_digit_1_num_7.png,13,1,7,DUISRT,training-d,d06745.png
Scan_98_digit_9_num_2.png,98,9,2,DUISRT,training-d,d06746.png
Scan_134_digit_9_num_2.png,134,9,2,DUISRT,training-d,d06747.png
Scan_76_digit_5_num_3.png,76,5,3,DUISRT,training-d,d06748.png
Scan_83_digit_8_num_5.png,83,8,5,DUISRT,training-d,d06749.png
Scan_61_digit_3_num_8.png,61,3,8,DUISRT,training-d,d06750.png
Scan_107_digit_2_num_8.png,107,2,8,DUISRT,training-d,d06751.png
Scan_71_digit_4_num_5.png,71,4,5,DUISRT,training-d,d06752.png
Scan_125_digit_2_num_2.png,125,2,2,DUISRT,training-d,d06753.png
Scan_128_digit_9_num_5.png,128,9,5,DUISRT,training-d,d06754.png
Scan_17_digit_9_num_3.png,17,9,3,DUISRT,training-d,d06755.png
Scan_12_digit_8_num_8.png,12,8,8,DUISRT,training-d,d06756.png
Scan_132_digit_8_num_6.png,132,8,6,DUISRT,training-d,d06757.png
Scan_13_digit_7_num_1.png,13,7,1,DUISRT,training-d,d06758.png
Scan_67_digit_8_num_2.png,67,8,2,DUISRT,training-d,d06759.png
Scan_97_digit_5_num_1.png,97,5,1,DUISRT,training-d,d06760.png
Scan_126_digit_9_num_8.png,126,9,8,DUISRT,training-d,d06761.png
Scan_135_digit_4_num_2.png,135,4,2,DUISRT,training-d,d06762.png
Scan_66_digit_7_num_8.png,66,7,8,DUISRT,training-d,d06763.png
Scan_127_digit_2_num_3.png,127,2,3,DUISRT,training-d,d06764.png
Scan_12_digit_9_num_4.png,12,9,4,DUISRT,training-d,d06765.png
Scan_3_digit_7_num_4.png,3,7,4,DUISRT,training-d,d06766.png
Scan_75_digit_4_num_2.png,75,4,2,DUISRT,training-d,d06767.png
Scan_144_digit_3_num_6.png,144,3,6,DUISRT,training-d,d06768.png
Scan_107_digit_7_num_1.png,107,7,1,DUISRT,training-d,d06769.png
Scan_80_digit_3_num_4.png,80,3,4,DUISRT,training-d,d06770.png
Scan_38_digit_9_num_4.png,38,9,4,DUISRT,training-d,d06771.png
Scan_53_digit_7_num_6.png,53,7,6,DUISRT,training-d,d06772.png
Scan_129_digit_3_num_6.png,129,3,6,DUISRT,training-d,d06773.png
Scan_50_digit_9_num_0.png,50,9,0,DUISRT,training-d,d06774.png
Scan_13_digit_3_num_1.png,13,3,1,DUISRT,training-d,d06775.png
Scan_112_digit_1_num_5.png,112,1,5,DUISRT,training-d,d06776.png
Scan_104_digit_9_num_2.png,104,9,2,DUISRT,training-d,d06777.png
Scan_64_digit_8_num_3.png,64,8,3,DUISRT,training-d,d06778.png
Scan_115_digit_7_num_7.png,115,7,7,DUISRT,training-d,d06779.png
Scan_143_digit_8_num_5.png,143,8,5,DUISRT,training-d,d06780.png
Scan_63_digit_4_num_8.png,63,4,8,DUISRT,training-d,d06781.png
Scan_39_digit_2_num_2.png,39,2,2,DUISRT,training-d,d06782.png
Scan_45_digit_6_num_4.png,45,6,4,DUISRT,training-d,d06783.png
Scan_38_digit_8_num_0.png,38,8,0,DUISRT,training-d,d06784.png
Scan_13_digit_8_num_4.png,13,8,4,DUISRT,training-d,d06785.png
Scan_92_digit_3_num_8.png,92,3,8,DUISRT,training-d,d06786.png
Scan_61_digit_9_num_5.png,61,9,5,DUISRT,training-d,d06787.png
Scan_89_digit_5_num_4.png,89,5,4,DUISRT,training-d,d06788.png
Scan_42_digit_6_num_4.png,42,6,4,DUISRT,training-d,d06789.png
Scan_15_digit_3_num_8.png,15,3,8,DUISRT,training-d,d06790.png
Scan_41_digit_3_num_1.png,41,3,1,DUISRT,training-d,d06791.png
Scan_79_digit_9_num_5.png,79,9,5,DUISRT,training-d,d06792.png
Scan_67_digit_5_num_3.png,67,5,3,DUISRT,training-d,d06793.png
Scan_27_digit_0_num_4.png,27,0,4,DUISRT,training-d,d06794.png
Scan_119_digit_1_num_8.png,119,1,8,DUISRT,training-d,d06795.png
Scan_49_digit_8_num_4.png,49,8,4,DUISRT,training-d,d06796.png
Scan_18_digit_8_num_4.png,18,8,4,DUISRT,training-d,d06797.png
Scan_114_digit_1_num_2.png,114,1,2,DUISRT,training-d,d06798.png
Scan_97_digit_3_num_3.png,97,3,3,DUISRT,training-d,d06799.png
Scan_16_digit_8_num_3.png,16,8,3,DUISRT,training-d,d06800.png
Scan_73_digit_6_num_7.png,73,6,7,DUISRT,training-d,d06801.png
Scan_88_digit_8_num_6.png,88,8,6,DUISRT,training-d,d06802.png
Scan_113_digit_7_num_7.png,113,7,7,DUISRT,training-d,d06803.png
Scan_61_digit_7_num_7.png,61,7,7,DUISRT,training-d,d06804.png
Scan_55_digit_5_num_3.png,55,5,3,DUISRT,training-d,d06805.png
Scan_35_digit_0_num_4.png,35,0,4,DUISRT,training-d,d06806.png
Scan_116_digit_2_num_6.png,116,2,6,DUISRT,training-d,d06807.png
Scan_7_digit_3_num_4.png,7,3,4,DUISRT,training-d,d06808.png
Scan_16_digit_1_num_6.png,16,1,6,DUISRT,training-d,d06809.png
Scan_89_digit_2_num_0.png,89,2,0,DUISRT,training-d,d06810.png
Scan_21_digit_4_num_5.png,21,4,5,DUISRT,training-d,d06811.png
Scan_125_digit_6_num_1.png,125,6,1,DUISRT,training-d,d06812.png
Scan_37_digit_6_num_0.png,37,6,0,DUISRT,training-d,d06813.png
Scan_66_digit_9_num_6.png,66,9,6,DUISRT,training-d,d06814.png
Scan_22_digit_7_num_3.png,22,7,3,DUISRT,training-d,d06815.png
Scan_109_digit_3_num_3.png,109,3,3,DUISRT,training-d,d06816.png
Scan_130_digit_7_num_5.png,130,7,5,DUISRT,training-d,d06817.png
Scan_109_digit_7_num_1.png,109,7,1,DUISRT,training-d,d06818.png
Scan_141_digit_6_num_0.png,141,6,0,DUISRT,training-d,d06819.png
Scan_76_digit_2_num_5.png,76,2,5,DUISRT,training-d,d06820.png
Scan_44_digit_6_num_7.png,44,6,7,DUISRT,training-d,d06821.png
Scan_38_digit_0_num_1.png,38,0,1,DUISRT,training-d,d06822.png
Scan_124_digit_2_num_3.png,124,2,3,DUISRT,training-d,d06823.png
Scan_58_digit_8_num_7.png,58,8,7,DUISRT,training-d,d06824.png
Scan_48_digit_7_num_2.png,48,7,2,DUISRT,training-d,d06825.png
Scan_140_digit_4_num_2.png,140,4,2,DUISRT,training-d,d06826.png
Scan_18_digit_9_num_8.png,18,9,8,DUISRT,training-d,d06827.png
Scan_70_digit_5_num_5.png,70,5,5,DUISRT,training-d,d06828.png
Scan_119_digit_8_num_2.png,119,8,2,DUISRT,training-d,d06829.png
Scan_142_digit_3_num_6.png,142,3,6,DUISRT,training-d,d06830.png
Scan_15_digit_6_num_8.png,15,6,8,DUISRT,training-d,d06831.png
Scan_121_digit_2_num_3.png,121,2,3,DUISRT,training-d,d06832.png
Scan_69_digit_5_num_6.png,69,5,6,DUISRT,training-d,d06833.png
Scan_120_digit_4_num_7.png,120,4,7,DUISRT,training-d,d06834.png
Scan_101_digit_8_num_0.png,101,8,0,DUISRT,training-d,d06835.png
Scan_136_digit_1_num_8.png,136,1,8,DUISRT,training-d,d06836.png
Scan_84_digit_9_num_8.png,84,9,8,DUISRT,training-d,d06837.png
Scan_35_digit_4_num_7.png,35,4,7,DUISRT,training-d,d06838.png
Scan_123_digit_2_num_3.png,123,2,3,DUISRT,training-d,d06839.png
Scan_140_digit_7_num_3.png,140,7,3,DUISRT,training-d,d06840.png
Scan_39_digit_6_num_6.png,39,6,6,DUISRT,training-d,d06841.png
Scan_68_digit_0_num_8.png,68,0,8,DUISRT,training-d,d06842.png
Scan_78_digit_3_num_0.png,78,3,0,DUISRT,training-d,d06843.png
Scan_13_digit_1_num_6.png,13,1,6,DUISRT,training-d,d06844.png
Scan_9_digit_2_num_4.png,9,2,4,DUISRT,training-d,d06845.png
Scan_36_digit_4_num_1.png,36,4,1,DUISRT,training-d,d06846.png
Scan_70_digit_4_num_7.png,70,4,7,DUISRT,training-d,d06847.png
Scan_103_digit_3_num_5.png,103,3,5,DUISRT,training-d,d06848.png
Scan_75_digit_9_num_3.png,75,9,3,DUISRT,training-d,d06849.png
Scan_63_digit_4_num_5.png,63,4,5,DUISRT,training-d,d06850.png
Scan_48_digit_3_num_1.png,48,3,1,DUISRT,training-d,d06851.png
Scan_23_digit_8_num_6.png,23,8,6,DUISRT,training-d,d06852.png
Scan_73_digit_6_num_3.png,73,6,3,DUISRT,training-d,d06853.png
Scan_94_digit_4_num_3.png,94,4,3,DUISRT,training-d,d06854.png
Scan_108_digit_7_num_4.png,108,7,4,DUISRT,training-d,d06855.png
Scan_110_digit_6_num_6.png,110,6,6,DUISRT,training-d,d06856.png
Scan_16_digit_2_num_5.png,16,2,5,DUISRT,training-d,d06857.png
Scan_55_digit_2_num_7.png,55,2,7,DUISRT,training-d,d06858.png
Scan_18_digit_8_num_2.png,18,8,2,DUISRT,training-d,d06859.png
Scan_73_digit_4_num_8.png,73,4,8,DUISRT,training-d,d06860.png
Scan_62_digit_9_num_0.png,62,9,0,DUISRT,training-d,d06861.png
Scan_27_digit_0_num_0.png,27,0,0,DUISRT,training-d,d06862.png
Scan_9_digit_6_num_7.png,9,6,7,DUISRT,training-d,d06863.png
Scan_48_digit_5_num_5.png,48,5,5,DUISRT,training-d,d06864.png
Scan_128_digit_7_num_5.png,128,7,5,DUISRT,training-d,d06865.png
Scan_32_digit_0_num_7.png,32,0,7,DUISRT,training-d,d06866.png
Scan_99_digit_1_num_0.png,99,1,0,DUISRT,training-d,d06867.png
Scan_105_digit_6_num_8.png,105,6,8,DUISRT,training-d,d06868.png
Scan_88_digit_5_num_3.png,88,5,3,DUISRT,training-d,d06869.png
Scan_80_digit_9_num_2.png,80,9,2,DUISRT,training-d,d06870.png
Scan_69_digit_3_num_1.png,69,3,1,DUISRT,training-d,d06871.png
Scan_110_digit_3_num_2.png,110,3,2,DUISRT,training-d,d06872.png
Scan_131_digit_1_num_4.png,131,1,4,DUISRT,training-d,d06873.png
Scan_53_digit_4_num_7.png,53,4,7,DUISRT,training-d,d06874.png
Scan_6_digit_3_num_7.png,6,3,7,DUISRT,training-d,d06875.png
Scan_5_digit_6_num_7.png,5,6,7,DUISRT,training-d,d06876.png
Scan_73_digit_8_num_6.png,73,8,6,DUISRT,training-d,d06877.png
Scan_37_digit_6_num_7.png,37,6,7,DUISRT,training-d,d06878.png
Scan_137_digit_8_num_4.png,137,8,4,DUISRT,training-d,d06879.png
Scan_38_digit_7_num_5.png,38,7,5,DUISRT,training-d,d06880.png
Scan_41_digit_9_num_6.png,41,9,6,DUISRT,training-d,d06881.png
Scan_1_digit_0_num_6.png,1,0,6,DUISRT,training-d,d06882.png
Scan_10_digit_2_num_3.png,10,2,3,DUISRT,training-d,d06883.png
Scan_71_digit_4_num_2.png,71,4,2,DUISRT,training-d,d06884.png
Scan_78_digit_7_num_0.png,78,7,0,DUISRT,training-d,d06885.png
Scan_137_digit_5_num_1.png,137,5,1,DUISRT,training-d,d06886.png
Scan_121_digit_4_num_8.png,121,4,8,DUISRT,training-d,d06887.png
Scan_97_digit_2_num_2.png,97,2,2,DUISRT,training-d,d06888.png
Scan_131_digit_1_num_8.png,131,1,8,DUISRT,training-d,d06889.png
Scan_129_digit_5_num_4.png,129,5,4,DUISRT,training-d,d06890.png
Scan_138_digit_5_num_6.png,138,5,6,DUISRT,training-d,d06891.png
Scan_83_digit_8_num_2.png,83,8,2,DUISRT,training-d,d06892.png
Scan_67_digit_7_num_0.png,67,7,0,DUISRT,training-d,d06893.png
Scan_28_digit_7_num_2.png,28,7,2,DUISRT,training-d,d06894.png
Scan_132_digit_7_num_8.png,132,7,8,DUISRT,training-d,d06895.png
Scan_2_digit_6_num_8.png,2,6,8,DUISRT,training-d,d06896.png
Scan_87_digit_4_num_7.png,87,4,7,DUISRT,training-d,d06897.png
Scan_105_digit_8_num_7.png,105,8,7,DUISRT,training-d,d06898.png
Scan_136_digit_4_num_5.png,136,4,5,DUISRT,training-d,d06899.png
Scan_49_digit_9_num_8.png,49,9,8,DUISRT,training-d,d06900.png
Scan_88_digit_2_num_5.png,88,2,5,DUISRT,training-d,d06901.png
Scan_16_digit_9_num_1.png,16,9,1,DUISRT,training-d,d06902.png
Scan_48_digit_9_num_5.png,48,9,5,DUISRT,training-d,d06903.png
Scan_42_digit_4_num_0.png,42,4,0,DUISRT,training-d,d06904.png
Scan_53_digit_3_num_8.png,53,3,8,DUISRT,training-d,d06905.png
Scan_137_digit_2_num_0.png,137,2,0,DUISRT,training-d,d06906.png
Scan_31_digit_6_num_0.png,31,6,0,DUISRT,training-d,d06907.png
Scan_138_digit_6_num_6.png,138,6,6,DUISRT,training-d,d06908.png
Scan_126_digit_3_num_7.png,126,3,7,DUISRT,training-d,d06909.png
Scan_79_digit_4_num_6.png,79,4,6,DUISRT,training-d,d06910.png
Scan_41_digit_4_num_8.png,41,4,8,DUISRT,training-d,d06911.png
Scan_7_digit_2_num_5.png,7,2,5,DUISRT,training-d,d06912.png
Scan_1_digit_3_num_2.png,1,3,2,DUISRT,training-d,d06913.png
Scan_141_digit_8_num_3.png,141,8,3,DUISRT,training-d,d06914.png
Scan_50_digit_8_num_4.png,50,8,4,DUISRT,training-d,d06915.png
Scan_119_digit_0_num_3.png,119,0,3,DUISRT,training-d,d06916.png
Scan_17_digit_8_num_3.png,17,8,3,DUISRT,training-d,d06917.png
Scan_76_digit_2_num_0.png,76,2,0,DUISRT,training-d,d06918.png
Scan_111_digit_2_num_3.png,111,2,3,DUISRT,training-d,d06919.png
Scan_91_digit_1_num_2.png,91,1,2,DUISRT,training-d,d06920.png
Scan_13_digit_2_num_2.png,13,2,2,DUISRT,training-d,d06921.png
Scan_9_digit_8_num_4.png,9,8,4,DUISRT,training-d,d06922.png
Scan_3_digit_3_num_6.png,3,3,6,DUISRT,training-d,d06923.png
Scan_98_digit_0_num_5.png,98,0,5,DUISRT,training-d,d06924.png
Scan_28_digit_5_num_4.png,28,5,4,DUISRT,training-d,d06925.png
Scan_115_digit_1_num_7.png,115,1,7,DUISRT,training-d,d06926.png
Scan_139_digit_8_num_2.png,139,8,2,DUISRT,training-d,d06927.png
Scan_48_digit_7_num_5.png,48,7,5,DUISRT,training-d,d06928.png
Scan_139_digit_1_num_1.png,139,1,1,DUISRT,training-d,d06929.png
Scan_46_digit_4_num_8.png,46,4,8,DUISRT,training-d,d06930.png
Scan_94_digit_1_num_1.png,94,1,1,DUISRT,training-d,d06931.png
Scan_66_digit_0_num_3.png,66,0,3,DUISRT,training-d,d06932.png
Scan_57_digit_9_num_1.png,57,9,1,DUISRT,training-d,d06933.png
Scan_43_digit_2_num_2.png,43,2,2,DUISRT,training-d,d06934.png
Scan_67_digit_2_num_6.png,67,2,6,DUISRT,training-d,d06935.png
Scan_136_digit_0_num_3.png,136,0,3,DUISRT,training-d,d06936.png
Scan_124_digit_6_num_7.png,124,6,7,DUISRT,training-d,d06937.png
Scan_77_digit_1_num_2.png,77,1,2,DUISRT,training-d,d06938.png
Scan_97_digit_3_num_1.png,97,3,1,DUISRT,training-d,d06939.png
Scan_84_digit_4_num_0.png,84,4,0,DUISRT,training-d,d06940.png
Scan_140_digit_1_num_7.png,140,1,7,DUISRT,training-d,d06941.png
Scan_42_digit_9_num_3.png,42,9,3,DUISRT,training-d,d06942.png
Scan_124_digit_3_num_8.png,124,3,8,DUISRT,training-d,d06943.png
Scan_119_digit_0_num_1.png,119,0,1,DUISRT,training-d,d06944.png
Scan_70_digit_9_num_2.png,70,9,2,DUISRT,training-d,d06945.png
Scan_31_digit_3_num_4.png,31,3,4,DUISRT,training-d,d06946.png
Scan_9_digit_7_num_7.png,9,7,7,DUISRT,training-d,d06947.png
Scan_17_digit_4_num_6.png,17,4,6,DUISRT,training-d,d06948.png
Scan_21_digit_2_num_1.png,21,2,1,DUISRT,training-d,d06949.png
Scan_78_digit_6_num_4.png,78,6,4,DUISRT,training-d,d06950.png
Scan_107_digit_5_num_8.png,107,5,8,DUISRT,training-d,d06951.png
Scan_87_digit_2_num_6.png,87,2,6,DUISRT,training-d,d06952.png
Scan_117_digit_3_num_7.png,117,3,7,DUISRT,training-d,d06953.png
Scan_110_digit_1_num_0.png,110,1,0,DUISRT,training-d,d06954.png
Scan_135_digit_1_num_3.png,135,1,3,DUISRT,training-d,d06955.png
Scan_4_digit_5_num_2.png,4,5,2,DUISRT,training-d,d06956.png
Scan_6_digit_8_num_3.png,6,8,3,DUISRT,training-d,d06957.png
Scan_98_digit_4_num_3.png,98,4,3,DUISRT,training-d,d06958.png
Scan_87_digit_2_num_3.png,87,2,3,DUISRT,training-d,d06959.png
Scan_65_digit_5_num_3.png,65,5,3,DUISRT,training-d,d06960.png
Scan_29_digit_7_num_3.png,29,7,3,DUISRT,training-d,d06961.png
Scan_113_digit_8_num_5.png,113,8,5,DUISRT,training-d,d06962.png
Scan_25_digit_7_num_8.png,25,7,8,DUISRT,training-d,d06963.png
Scan_123_digit_4_num_1.png,123,4,1,DUISRT,training-d,d06964.png
Scan_70_digit_8_num_0.png,70,8,0,DUISRT,training-d,d06965.png
Scan_9_digit_8_num_6.png,9,8,6,DUISRT,training-d,d06966.png
Scan_144_digit_8_num_8.png,144,8,8,DUISRT,training-d,d06967.png
Scan_1_digit_8_num_3.png,1,8,3,DUISRT,training-d,d06968.png
Scan_41_digit_5_num_6.png,41,5,6,DUISRT,training-d,d06969.png
Scan_92_digit_7_num_8.png,92,7,8,DUISRT,training-d,d06970.png
Scan_27_digit_2_num_7.png,27,2,7,DUISRT,training-d,d06971.png
Scan_58_digit_1_num_6.png,58,1,6,DUISRT,training-d,d06972.png
Scan_78_digit_3_num_2.png,78,3,2,DUISRT,training-d,d06973.png
Scan_16_digit_2_num_4.png,16,2,4,DUISRT,training-d,d06974.png
Scan_95_digit_8_num_5.png,95,8,5,DUISRT,training-d,d06975.png
Scan_108_digit_4_num_5.png,108,4,5,DUISRT,training-d,d06976.png
Scan_57_digit_1_num_1.png,57,1,1,DUISRT,training-d,d06977.png
Scan_85_digit_6_num_8.png,85,6,8,DUISRT,training-d,d06978.png
Scan_107_digit_9_num_4.png,107,9,4,DUISRT,training-d,d06979.png
Scan_5_digit_2_num_1.png,5,2,1,DUISRT,training-d,d06980.png
Scan_142_digit_2_num_7.png,142,2,7,DUISRT,training-d,d06981.png
Scan_77_digit_8_num_3.png,77,8,3,DUISRT,training-d,d06982.png
Scan_116_digit_2_num_2.png,116,2,2,DUISRT,training-d,d06983.png
Scan_94_digit_2_num_2.png,94,2,2,DUISRT,training-d,d06984.png
Scan_113_digit_2_num_5.png,113,2,5,DUISRT,training-d,d06985.png
Scan_61_digit_4_num_5.png,61,4,5,DUISRT,training-d,d06986.png
Scan_115_digit_1_num_8.png,115,1,8,DUISRT,training-d,d06987.png
Scan_55_digit_7_num_0.png,55,7,0,DUISRT,training-d,d06988.png
Scan_136_digit_5_num_2.png,136,5,2,DUISRT,training-d,d06989.png
Scan_76_digit_9_num_0.png,76,9,0,DUISRT,training-d,d06990.png
Scan_46_digit_9_num_1.png,46,9,1,DUISRT,training-d,d06991.png
Scan_71_digit_9_num_8.png,71,9,8,DUISRT,training-d,d06992.png
Scan_57_digit_9_num_5.png,57,9,5,DUISRT,training-d,d06993.png
Scan_64_digit_7_num_5.png,64,7,5,DUISRT,training-d,d06994.png
Scan_19_digit_6_num_3.png,19,6,3,DUISRT,training-d,d06995.png
Scan_135_digit_6_num_0.png,135,6,0,DUISRT,training-d,d06996.png
Scan_110_digit_7_num_0.png,110,7,0,DUISRT,training-d,d06997.png
Scan_43_digit_7_num_3.png,43,7,3,DUISRT,training-d,d06998.png
Scan_12_digit_0_num_1.png,12,0,1,DUISRT,training-d,d06999.png
Scan_97_digit_0_num_4.png,97,0,4,DUISRT,training-d,d07000.png
Scan_21_digit_4_num_1.png,21,4,1,DUISRT,training-d,d07001.png
Scan_75_digit_1_num_6.png,75,1,6,DUISRT,training-d,d07002.png
Scan_17_digit_3_num_3.png,17,3,3,DUISRT,training-d,d07003.png
Scan_62_digit_9_num_8.png,62,9,8,DUISRT,training-d,d07004.png
Scan_117_digit_4_num_4.png,117,4,4,DUISRT,training-d,d07005.png
Scan_120_digit_7_num_0.png,120,7,0,DUISRT,training-d,d07006.png
Scan_0_digit_5_num_6.png,0,5,6,DUISRT,training-d,d07007.png
Scan_113_digit_3_num_7.png,113,3,7,DUISRT,training-d,d07008.png
Scan_121_digit_0_num_7.png,121,0,7,DUISRT,training-d,d07009.png
Scan_113_digit_3_num_3.png,113,3,3,DUISRT,training-d,d07010.png
Scan_137_digit_8_num_8.png,137,8,8,DUISRT,training-d,d07011.png
Scan_18_digit_6_num_7.png,18,6,7,DUISRT,training-d,d07012.png
Scan_55_digit_5_num_0.png,55,5,0,DUISRT,training-d,d07013.png
Scan_109_digit_4_num_6.png,109,4,6,DUISRT,training-d,d07014.png
Scan_101_digit_4_num_8.png,101,4,8,DUISRT,training-d,d07015.png
Scan_69_digit_2_num_7.png,69,2,7,DUISRT,training-d,d07016.png
Scan_111_digit_8_num_2.png,111,8,2,DUISRT,training-d,d07017.png
Scan_134_digit_2_num_7.png,134,2,7,DUISRT,training-d,d07018.png
Scan_66_digit_9_num_2.png,66,9,2,DUISRT,training-d,d07019.png
Scan_110_digit_1_num_3.png,110,1,3,DUISRT,training-d,d07020.png
Scan_121_digit_1_num_7.png,121,1,7,DUISRT,training-d,d07021.png
Scan_79_digit_9_num_4.png,79,9,4,DUISRT,training-d,d07022.png
Scan_35_digit_2_num_0.png,35,2,0,DUISRT,training-d,d07023.png
Scan_5_digit_8_num_5.png,5,8,5,DUISRT,training-d,d07024.png
Scan_50_digit_2_num_8.png,50,2,8,DUISRT,training-d,d07025.png
Scan_10_digit_9_num_5.png,10,9,5,DUISRT,training-d,d07026.png
Scan_128_digit_7_num_8.png,128,7,8,DUISRT,training-d,d07027.png
Scan_21_digit_0_num_5.png,21,0,5,DUISRT,training-d,d07028.png
Scan_80_digit_5_num_0.png,80,5,0,DUISRT,training-d,d07029.png
Scan_19_digit_6_num_7.png,19,6,7,DUISRT,training-d,d07030.png
Scan_103_digit_9_num_7.png,103,9,7,DUISRT,training-d,d07031.png
Scan_70_digit_9_num_3.png,70,9,3,DUISRT,training-d,d07032.png
Scan_92_digit_0_num_2.png,92,0,2,DUISRT,training-d,d07033.png
Scan_130_digit_9_num_2.png,130,9,2,DUISRT,training-d,d07034.png
Scan_12_digit_3_num_6.png,12,3,6,DUISRT,training-d,d07035.png
Scan_43_digit_4_num_3.png,43,4,3,DUISRT,training-d,d07036.png
Scan_94_digit_0_num_6.png,94,0,6,DUISRT,training-d,d07037.png
Scan_136_digit_6_num_7.png,136,6,7,DUISRT,training-d,d07038.png
Scan_25_digit_8_num_4.png,25,8,4,DUISRT,training-d,d07039.png
Scan_132_digit_3_num_7.png,132,3,7,DUISRT,training-d,d07040.png
Scan_124_digit_3_num_2.png,124,3,2,DUISRT,training-d,d07041.png
Scan_76_digit_8_num_6.png,76,8,6,DUISRT,training-d,d07042.png
Scan_43_digit_4_num_4.png,43,4,4,DUISRT,training-d,d07043.png
Scan_105_digit_2_num_4.png,105,2,4,DUISRT,training-d,d07044.png
